satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
0.88,0.88,4.0,222.0,3.0,1.0,0,1,sales,medium
0.09999999999999998,0.97,7.0,306.0,4.0,0.0,1,0,marketing,low
0.98,0.81,3.0,153.0,4.0,0.0,0,0,technical,medium
0.36,0.69,3.0,98.0,2.0,0.0,0,0,sales,low
0.45,0.68,4.0,212.0,4.0,1.0,1,0,sales,low
0.94,0.84,5.0,203.0,3.0,0.0,0,0,technical,low
0.79,0.97,5.0,266.0,2.0,0.0,0,0,technical,low
0.43,0.38,1.9999999999999998,278.0,3.0,1.0,0,0,sales,low
0.61,0.51,3.0,141.0,2.0,0.0,0,0,sales,low
0.75,0.92,3.0,211.0,3.0,0.0,0,0,sales,low
0.75,0.85,4.0,234.0,3.0,0.0,0,0,product_mng,low
0.88,0.75,4.0,201.0,2.0,0.0,0,0,sales,low
0.82,0.49,4.0,276.0,4.0,0.0,0,0,support,medium
0.74,0.99,1.9999999999999998,277.0,3.0,0.0,1,0,product_mng,low
0.7,0.39,6.0,285.0,4.0,0.0,0,0,sales,low
0.37,0.52,1.9999999999999998,128.0,3.0,0.0,1,0,accounting,low
0.67,0.35999999999999993,3.0,280.0,4.0,0.0,0,0,support,medium
0.82,0.54,4.0,191.0,3.0,0.0,0,0,sales,low
0.42,0.38,1.9999999999999998,139.0,4.0,0.0,0,0,technical,medium
0.41,0.49,1.9999999999999998,130.0,3.0,0.0,1,0,marketing,low
0.45,0.51,1.9999999999999998,160.0,3.0,1.0,1,1,sales,medium
0.37,0.52,1.9999999999999998,157.0,3.0,0.0,1,0,sales,low
0.55,0.99,4.0,238.0,3.0,0.0,0,0,sales,low
0.73,0.88,4.0,236.0,3.0,1.0,0,0,technical,low
0.38,0.49,1.9999999999999998,132.0,3.0,0.0,1,0,support,low
0.66,1.0,5.0,145.0,2.0,0.0,0,0,sales,low
0.10999999999999999,0.94,6.0,276.0,4.0,0.0,1,0,sales,low
0.74,0.41,4.0,250.0,4.0,0.0,0,0,RandD,medium
0.38,0.51,1.9999999999999998,159.0,3.0,0.0,1,0,sales,low
0.37,0.51,1.9999999999999998,155.0,3.0,0.0,1,0,sales,low
0.79,0.48,4.0,178.0,2.0,0.0,0,0,technical,low
0.51,0.92,3.0,224.0,3.0,0.0,0,0,accounting,low
0.91,0.7,3.0,193.0,2.0,0.0,0,0,product_mng,low
0.82,0.68,1.9999999999999998,285.0,2.0,0.0,0,0,support,low
0.15000000000000002,0.95,4.0,251.0,5.0,0.0,0,0,support,medium
0.53,0.81,5.0,135.0,2.0,0.0,0,0,sales,low
0.64,0.71,3.0,181.0,2.0,0.0,0,0,technical,low
0.08999999999999997,0.92,6.0,261.0,4.0,0.0,1,0,product_mng,low
0.75,0.66,5.0,234.0,2.0,0.0,0,0,management,high
0.86,0.89,4.0,136.0,4.0,0.0,0,0,technical,low
0.98,0.54,5.0,260.0,3.0,0.0,0,0,support,low
0.86,0.94,5.0,209.0,4.0,0.0,0,0,sales,low
0.9,0.77,3.0,156.0,3.0,0.0,0,0,sales,low
0.76,0.94,4.0,168.0,6.0,0.0,0,0,technical,medium
0.10999999999999999,0.87,7.0,278.0,4.0,0.0,1,0,sales,low
0.53,0.51,4.0,240.0,2.0,0.0,0,0,marketing,low
0.24,0.64,5.0,190.0,4.0,0.0,0,0,sales,low
0.74,0.87,3.0,155.0,3.0,0.0,0,0,technical,low
0.4,0.38,3.0,280.0,2.0,0.0,0,0,marketing,low
0.86,0.64,5.0,188.0,3.0,0.0,0,0,product_mng,low
0.7,0.98,4.0,194.0,2.0,0.0,0,0,product_mng,low
0.58,1.0,4.0,258.0,3.0,0.0,0,0,support,low
0.79,0.35999999999999993,3.0,114.0,3.0,0.0,0,0,technical,low
0.91,0.53,3.0,147.0,4.0,1.0,0,0,support,low
0.76,0.99,3.0,166.0,3.0,0.0,0,0,sales,low
0.87,0.53,4.0,144.0,3.0,0.0,0,0,sales,low
0.78,0.5,5.0,247.0,4.0,0.0,0,0,product_mng,low
0.35,0.69,3.0,141.0,2.0,1.0,0,0,support,low
0.97,0.51,4.0,241.0,4.0,0.0,0,0,hr,medium
0.66,0.73,5.0,249.0,2.0,0.0,0,0,support,low
0.89,0.75,3.0,134.0,3.0,0.0,0,0,hr,medium
0.75,0.73,3.0,225.0,4.0,0.0,0,0,support,medium
0.36,0.48,1.9999999999999998,137.0,3.0,0.0,1,0,technical,low
0.73,0.94,4.0,262.0,3.0,0.0,0,0,support,low
0.15000000000000002,0.52,4.0,207.0,4.0,0.0,0,0,product_mng,low
0.20999999999999996,0.39,6.0,132.0,5.0,0.0,0,0,accounting,medium
0.96,0.97,6.0,137.0,10.0,0.0,0,0,sales,medium
0.79,0.61,4.0,136.0,3.0,0.0,0,0,accounting,low
0.72,0.59,4.0,245.0,2.0,0.0,0,0,management,high
0.08999999999999997,0.94,6.0,308.0,4.0,0.0,1,0,technical,low
0.61,0.9,3.0,224.0,3.0,0.0,0,0,support,low
0.89,0.93,4.0,245.0,4.0,0.0,0,0,sales,low
0.87,1.0,5.0,242.0,5.0,0.0,1,0,sales,low
0.93,0.84,3.0,237.0,4.0,1.0,0,0,sales,low
0.48,0.6,4.0,230.0,3.0,0.0,0,0,product_mng,low
0.29,0.39,6.0,105.0,6.0,0.0,0,0,technical,medium
0.55,0.98,4.0,185.0,2.0,1.0,0,0,marketing,low
0.4,0.37,3.0,169.0,3.0,1.0,0,0,support,low
0.64,0.9,5.0,266.0,3.0,0.0,0,0,support,low
0.5,0.4,3.0,180.0,4.0,0.0,0,0,sales,low
0.91,0.82,4.0,238.0,2.0,0.0,0,0,management,medium
1.0,0.87,3.0,274.0,3.0,0.0,0,0,product_mng,low
1.0,0.81,5.0,178.0,2.0,0.0,0,0,technical,low
0.85,0.49,4.0,139.0,2.0,0.0,0,0,sales,low
0.66,0.89,4.0,173.0,4.0,0.0,0,0,support,low
0.72,0.54,3.0,226.0,2.0,1.0,0,0,sales,low
0.8,0.63,4.0,211.0,2.0,0.0,0,0,product_mng,low
0.84,0.99,4.0,262.0,6.0,0.0,1,0,accounting,low
0.78,0.8,4.0,194.0,2.0,1.0,0,0,technical,low
0.69,0.83,4.0,264.0,3.0,0.0,0,0,technical,low
0.3,0.57,1.9999999999999998,158.0,2.0,0.0,0,0,hr,medium
0.85,0.58,3.0,226.0,2.0,0.0,1,0,support,low
0.85,0.57,5.0,210.0,3.0,0.0,0,0,sales,low
0.5,0.64,3.0,257.0,2.0,1.0,0,0,accounting,low
0.9,0.54,4.0,172.0,4.0,0.0,0,0,sales,low
0.75,0.79,4.0,176.0,4.0,1.0,0,0,support,low
0.75,0.83,3.0,146.0,3.0,0.0,0,0,support,low
0.79,1.0,5.0,257.0,6.0,0.0,1,0,sales,low
0.2,0.53,6.0,189.0,4.0,0.0,0,0,marketing,low
0.19,0.51,5.0,226.0,3.0,0.0,0,0,sales,low
0.8,0.77,3.0,171.0,2.0,0.0,0,0,marketing,low
0.53,0.5,6.0,264.0,6.0,0.0,0,0,technical,medium
0.73,0.66,3.0,135.0,2.0,0.0,0,0,sales,low
0.36,0.4,1.9999999999999998,105.0,3.0,0.0,0,0,RandD,medium
0.21999999999999997,0.96,3.0,213.0,3.0,0.0,0,0,support,low
0.44,0.63,3.0,193.0,3.0,0.0,0,0,technical,low
0.61,0.42,3.0,104.0,2.0,0.0,0,0,hr,medium
0.66,0.68,4.0,269.0,3.0,1.0,0,0,support,low
0.79,0.71,4.0,222.0,3.0,0.0,0,1,hr,medium
0.75,0.76,3.0,269.0,2.0,1.0,0,0,technical,low
0.72,0.94,4.0,258.0,5.0,0.0,1,0,sales,low
0.45,0.47,1.9999999999999998,160.0,3.0,0.0,1,0,sales,low
0.20999999999999996,0.85,6.0,221.0,5.0,0.0,0,0,technical,medium
0.92,0.6,3.0,179.0,2.0,0.0,0,0,product_mng,low
0.10999999999999999,0.93,7.0,296.0,4.0,0.0,1,0,RandD,low
0.96,0.91,3.0,260.0,5.0,0.0,0,0,technical,medium
0.79,0.95,5.0,228.0,5.0,0.0,1,0,sales,low
0.5,0.73,4.0,180.0,3.0,0.0,0,0,product_mng,low
0.43,0.5,1.9999999999999998,137.0,3.0,0.0,1,0,support,low
0.76,0.57,3.0,148.0,3.0,1.0,0,0,support,low
0.87,0.6,5.0,165.0,2.0,1.0,0,0,marketing,low
1.0,0.84,3.0,215.0,2.0,0.0,0,0,sales,low
0.73,0.48,4.0,139.0,2.0,0.0,0,0,RandD,low
0.93,0.92,5.0,189.0,2.0,0.0,0,0,RandD,low
0.76,0.56,3.0,216.0,3.0,0.0,0,0,support,low
0.41,0.5,6.0,151.0,2.0,0.0,0,0,technical,low
0.45,0.64,5.0,133.0,4.0,0.0,0,0,accounting,medium
0.4,0.48,1.9999999999999998,137.0,3.0,0.0,1,0,sales,low
0.79,0.61,4.0,173.0,2.0,0.0,0,0,product_mng,low
0.42,0.47,1.9999999999999998,145.0,3.0,0.0,1,0,sales,low
0.96,0.84,3.0,147.0,8.0,0.0,0,0,accounting,medium
0.75,0.75,3.0,273.0,3.0,0.0,0,0,marketing,medium
0.18,0.94,3.0,187.0,6.0,1.0,0,0,product_mng,medium
0.91,0.61,4.0,135.0,10.0,0.0,0,0,accounting,medium
0.6,0.8,4.0,253.0,2.0,0.0,0,0,technical,low
0.96,0.78,3.0,135.0,3.0,0.0,0,0,sales,low
0.43,0.53,1.9999999999999998,146.0,3.0,0.0,1,0,marketing,low
0.57,1.0,4.0,227.0,10.0,0.0,0,0,technical,medium
0.96,0.72,3.0,197.0,3.0,0.0,0,0,technical,low
0.87,0.74,4.0,207.0,3.0,0.0,0,0,product_mng,low
0.17000000000000004,0.48,6.0,270.0,5.0,0.0,0,0,technical,medium
0.77,0.98,5.0,259.0,6.0,0.0,1,0,product_mng,low
0.61,0.55,5.0,260.0,3.0,0.0,0,0,technical,low
0.54,0.51,4.0,137.0,4.0,0.0,0,1,RandD,medium
0.68,1.0,4.0,167.0,2.0,0.0,0,0,sales,low
0.24,0.81,6.0,263.0,7.0,0.0,0,0,management,high
0.16000000000000003,0.7,5.0,257.0,4.0,0.0,0,0,sales,low
0.54,0.64,3.0,190.0,7.0,0.0,0,0,sales,medium
0.43,0.54,1.9999999999999998,150.0,3.0,0.0,1,0,hr,low
0.37,0.47,1.9999999999999998,138.0,3.0,1.0,1,0,accounting,low
0.10999999999999999,0.89,6.0,293.0,4.0,0.0,1,0,support,low
0.08999999999999997,0.84,6.0,258.0,4.0,0.0,1,0,product_mng,low
0.41,0.48,1.9999999999999998,126.0,3.0,0.0,1,0,technical,low
0.79,0.51,4.0,237.0,2.0,0.0,0,0,product_mng,low
0.13,0.67,3.0,181.0,4.0,0.0,0,0,technical,medium
0.82,0.82,4.0,164.0,2.0,0.0,0,0,sales,low
0.64,0.78,5.0,200.0,3.0,0.0,0,0,technical,low
0.83,0.57,1.9999999999999998,222.0,2.0,0.0,0,0,sales,low
0.98,0.56,5.0,180.0,3.0,0.0,0,0,sales,low
0.81,1.0,4.0,253.0,5.0,0.0,1,0,technical,low
0.09999999999999998,0.83,5.0,271.0,5.0,0.0,1,0,support,low
0.82,0.49,5.0,210.0,3.0,0.0,0,0,management,high
0.38,0.45,1.9999999999999998,127.0,3.0,0.0,1,0,technical,low
0.42,0.56,1.9999999999999998,134.0,3.0,0.0,1,0,support,low
0.93,0.97,5.0,137.0,4.0,0.0,0,0,RandD,medium
0.37,0.47,1.9999999999999998,149.0,3.0,0.0,1,0,sales,low
0.26,0.99,5.0,184.0,5.0,0.0,0,0,hr,medium
0.55,0.64,4.0,201.0,10.0,1.0,0,0,management,high
0.49,0.71,4.0,178.0,8.0,0.0,0,0,product_mng,medium
0.8,0.75,3.0,181.0,3.0,0.0,0,0,marketing,low
0.7,0.69,5.0,154.0,2.0,0.0,0,0,sales,low
0.65,0.78,4.0,205.0,2.0,0.0,0,0,support,low
0.63,0.91,3.0,233.0,4.0,0.0,0,0,product_mng,medium
0.65,0.92,4.0,133.0,3.0,0.0,0,0,marketing,low
0.55,0.87,3.0,201.0,2.0,0.0,0,0,technical,low
0.6,0.62,3.0,238.0,4.0,0.0,0,1,marketing,medium
0.68,0.51,4.0,224.0,2.0,0.0,0,0,technical,low
0.63,0.93,6.0,171.0,3.0,1.0,0,0,support,low
0.43,0.76,6.0,154.0,2.0,0.0,0,0,management,medium
0.93,0.89,3.0,255.0,7.0,1.0,0,0,sales,medium
0.39,0.5,1.9999999999999998,151.0,3.0,0.0,1,0,RandD,low
0.15000000000000002,0.67,5.0,216.0,6.0,0.0,0,0,technical,medium
0.45,0.46,1.9999999999999998,153.0,3.0,0.0,1,0,management,low
0.92,0.65,3.0,176.0,3.0,0.0,0,0,product_mng,low
0.41,0.54,1.9999999999999998,133.0,3.0,0.0,1,0,sales,low
0.54,0.6,4.0,139.0,5.0,0.0,0,0,support,medium
0.62,0.89,5.0,243.0,3.0,0.0,0,0,support,low
0.66,0.77,5.0,236.0,3.0,0.0,0,0,sales,low
0.84,0.78,5.0,172.0,2.0,0.0,0,1,accounting,medium
0.91,0.77,3.0,195.0,7.0,0.0,0,0,sales,medium
0.71,0.65,3.0,190.0,3.0,0.0,0,0,support,low
0.09999999999999998,0.81,7.0,291.0,4.0,0.0,1,0,sales,low
0.83,0.77,3.0,232.0,2.0,1.0,0,0,sales,low
0.38,0.5,1.9999999999999998,140.0,3.0,0.0,1,0,sales,low
0.25,0.59,4.0,218.0,3.0,1.0,0,0,sales,low
0.84,0.71,4.0,222.0,2.0,0.0,0,0,sales,low
0.77,0.83,3.0,175.0,3.0,0.0,0,1,sales,medium
0.08999999999999997,0.8,6.0,247.0,4.0,0.0,1,0,sales,low
0.29,0.75,3.0,124.0,4.0,0.0,0,0,marketing,medium
0.67,0.71,3.0,190.0,3.0,1.0,0,0,support,low
0.45,0.42,4.0,140.0,2.0,0.0,0,0,sales,low
0.83,0.88,3.0,223.0,3.0,1.0,0,0,sales,low
0.91,0.98,5.0,135.0,3.0,0.0,0,0,sales,low
0.43,0.54,1.9999999999999998,153.0,3.0,0.0,1,0,product_mng,low
0.51,0.64,3.0,203.0,3.0,0.0,0,0,sales,low
0.08999999999999997,0.94,6.0,283.0,5.0,0.0,1,0,product_mng,low
0.72,0.8,5.0,244.0,3.0,0.0,0,0,product_mng,low
0.38,0.5,1.9999999999999998,170.0,3.0,0.0,0,0,product_mng,low
0.37,0.52,4.0,151.0,2.0,0.0,0,0,support,low
0.97,0.96,3.0,212.0,3.0,0.0,0,0,sales,low
0.57,0.42,4.0,154.0,5.0,0.0,0,0,RandD,medium
0.5,0.7,4.0,201.0,4.0,0.0,0,0,RandD,medium
0.77,0.92,5.0,255.0,5.0,0.0,1,0,marketing,low
0.44,0.83,4.0,210.0,2.0,0.0,0,0,product_mng,low
0.24,0.94,6.0,237.0,5.0,0.0,0,0,hr,medium
0.66,0.53,3.0,164.0,6.0,0.0,0,0,support,medium
0.88,0.92,4.0,233.0,6.0,0.0,1,0,technical,low
0.64,0.53,3.0,216.0,3.0,0.0,0,0,accounting,medium
0.10999999999999999,0.91,7.0,287.0,4.0,0.0,1,0,sales,low
0.4,0.46,1.9999999999999998,130.0,3.0,0.0,1,0,sales,low
0.37,0.54,1.9999999999999998,145.0,3.0,0.0,1,0,RandD,low
0.38,0.52,1.9999999999999998,145.0,3.0,0.0,1,0,sales,low
0.92,0.85,3.0,235.0,2.0,0.0,0,0,support,low
0.6,0.74,3.0,175.0,3.0,1.0,0,0,hr,medium
0.73,0.5,3.0,208.0,2.0,0.0,0,0,sales,low
0.10999999999999999,0.78,6.0,243.0,4.0,0.0,1,0,hr,low
0.89,0.84,6.0,196.0,4.0,0.0,0,0,sales,low
0.81,0.55,4.0,217.0,8.0,0.0,0,0,accounting,medium
0.65,0.88,4.0,268.0,4.0,0.0,0,0,support,medium
0.09999999999999998,0.81,6.0,290.0,4.0,0.0,1,0,accounting,low
0.38,0.46,1.9999999999999998,147.0,3.0,0.0,1,0,support,low
0.66,0.6,3.0,210.0,2.0,0.0,0,0,sales,low
0.94,0.87,4.0,240.0,3.0,0.0,0,0,product_mng,low
0.09999999999999998,0.81,6.0,309.0,4.0,0.0,1,0,technical,low
0.45,0.64,3.0,169.0,10.0,0.0,0,0,product_mng,medium
0.52,0.96,4.0,125.0,3.0,0.0,0,0,hr,medium
0.62,0.57,3.0,223.0,3.0,1.0,0,0,support,low
0.8,0.75,3.0,268.0,2.0,0.0,1,0,sales,low
0.46,0.52,1.9999999999999998,148.0,3.0,0.0,1,0,RandD,low
0.68,0.49,3.0,178.0,3.0,1.0,0,0,RandD,medium
0.66,0.92,4.0,229.0,2.0,0.0,0,0,technical,low
0.57,0.42,1.9999999999999998,248.0,4.0,0.0,0,0,product_mng,medium
0.34,0.6,4.0,154.0,2.0,0.0,0,0,hr,medium
0.51,0.82,3.0,206.0,4.0,0.0,0,0,hr,medium
0.61,0.86,3.0,239.0,3.0,0.0,0,0,product_mng,low
0.48,0.84,4.0,186.0,7.0,0.0,0,1,management,high
0.74,0.76,5.0,255.0,4.0,0.0,0,0,sales,low
0.83,0.8,5.0,223.0,3.0,0.0,0,0,technical,low
0.20999999999999996,0.4,3.0,262.0,3.0,0.0,0,0,support,low
0.95,0.87,3.0,208.0,2.0,0.0,0,0,product_mng,low
0.96,0.57,3.0,151.0,2.0,0.0,0,0,sales,low
0.87,0.88,5.0,240.0,5.0,0.0,1,0,product_mng,low
0.78,0.77,3.0,149.0,4.0,1.0,0,0,support,low
0.09999999999999998,0.94,6.0,287.0,4.0,0.0,1,0,technical,low
0.98,0.53,4.0,166.0,2.0,0.0,0,0,support,low
0.44,0.51,1.9999999999999998,138.0,3.0,0.0,1,0,support,low
0.33,0.95,4.0,280.0,3.0,0.0,0,0,accounting,low
0.73,0.6,3.0,145.0,6.0,1.0,0,0,technical,medium
0.44,0.5,1.9999999999999998,148.0,3.0,0.0,1,0,accounting,low
0.69,0.79,3.0,207.0,3.0,0.0,0,0,technical,low
0.41,0.52,1.9999999999999998,127.0,3.0,0.0,1,0,product_mng,low
0.38,0.49,1.9999999999999998,145.0,3.0,0.0,1,0,product_mng,low
0.82,0.93,3.0,160.0,3.0,0.0,0,0,hr,medium
0.38,0.51,1.9999999999999998,141.0,3.0,0.0,1,0,sales,low
0.85,0.98,5.0,248.0,5.0,0.0,1,0,product_mng,low
0.09999999999999998,0.98,6.0,265.0,4.0,0.0,1,0,technical,low
0.6,0.91,4.0,236.0,3.0,0.0,0,0,technical,low
0.43,0.55,1.9999999999999998,130.0,3.0,0.0,1,0,support,low
0.66,0.8,4.0,192.0,3.0,0.0,0,0,hr,medium
0.56,0.75,4.0,192.0,2.0,0.0,0,0,support,low
0.82,0.87,4.0,239.0,5.0,0.0,1,0,sales,low
0.43,0.45,1.9999999999999998,135.0,3.0,0.0,1,0,marketing,low
0.86,0.64,4.0,147.0,2.0,1.0,0,0,product_mng,low
0.43,0.63,3.0,156.0,3.0,0.0,0,0,sales,low
0.09999999999999998,0.83,6.0,300.0,4.0,0.0,1,0,marketing,low
0.89,0.85,3.0,166.0,3.0,0.0,0,0,support,low
0.66,0.93,5.0,185.0,3.0,0.0,0,0,product_mng,low
0.73,0.92,6.0,189.0,3.0,1.0,0,0,sales,low
0.88,0.9,4.0,152.0,4.0,0.0,0,0,RandD,medium
0.99,0.37,6.0,219.0,6.0,0.0,0,0,product_mng,medium
0.91,0.68,3.0,218.0,3.0,1.0,0,0,accounting,low
0.95,0.76,3.0,236.0,2.0,1.0,0,0,sales,low
0.62,0.85,3.0,237.0,3.0,1.0,0,0,product_mng,low
0.71,0.65,4.0,263.0,2.0,1.0,0,1,technical,medium
0.39,0.56,1.9999999999999998,160.0,3.0,0.0,1,0,sales,low
0.73,0.77,3.0,233.0,3.0,0.0,0,0,sales,low
0.78,0.63,5.0,261.0,3.0,0.0,0,0,technical,low
0.75,0.92,3.0,160.0,3.0,1.0,0,0,technical,low
0.91,0.58,3.0,257.0,3.0,0.0,0,0,marketing,medium
0.68,0.79,4.0,184.0,3.0,0.0,0,0,marketing,low
0.8,1.0,3.0,177.0,2.0,0.0,0,0,technical,low
0.65,0.57,5.0,222.0,3.0,0.0,0,0,hr,medium
0.77,1.0,4.0,249.0,6.0,0.0,1,0,support,low
0.27,0.62,6.0,136.0,3.0,0.0,0,0,sales,low
0.54,0.94,5.0,229.0,3.0,1.0,0,0,product_mng,low
0.26,0.69,5.0,213.0,2.0,0.0,0,0,accounting,low
0.95,0.78,3.0,204.0,2.0,1.0,0,0,marketing,low
0.3,0.58,1.9999999999999998,189.0,4.0,1.0,0,0,accounting,medium
0.88,0.77,3.0,279.0,3.0,1.0,0,0,sales,low
0.85,0.59,5.0,236.0,3.0,0.0,0,0,sales,low
0.24,0.5,5.0,174.0,4.0,0.0,0,0,management,high
0.95,0.52,3.0,183.0,2.0,1.0,0,0,sales,low
0.57,0.7,4.0,237.0,6.0,0.0,0,0,accounting,medium
0.95,0.9,3.0,155.0,3.0,0.0,0,0,technical,low
0.54,0.97,5.0,233.0,3.0,1.0,0,0,marketing,low
0.29,0.57,5.0,134.0,2.0,0.0,0,1,marketing,medium
0.41,0.46,1.9999999999999998,156.0,3.0,1.0,1,0,sales,low
0.6,0.99,4.0,225.0,3.0,0.0,0,0,sales,low
0.68,0.71,3.0,237.0,3.0,0.0,0,0,product_mng,low
0.51,0.62,1.9999999999999998,186.0,2.0,0.0,0,0,sales,low
0.73,0.74,4.0,214.0,3.0,0.0,0,0,sales,low
0.53,0.61,3.0,148.0,10.0,0.0,0,0,management,high
0.58,0.79,3.0,243.0,3.0,1.0,0,0,sales,low
0.61,0.97,6.0,286.0,4.0,0.0,0,0,product_mng,low
0.41,0.47,1.9999999999999998,143.0,3.0,1.0,1,0,technical,low
0.66,0.59,4.0,179.0,3.0,0.0,0,0,technical,low
0.81,0.87,4.0,254.0,5.0,0.0,1,0,marketing,low
0.68,0.51,4.0,176.0,4.0,1.0,0,0,sales,low
0.7,0.77,4.0,245.0,2.0,0.0,0,0,sales,low
0.94,0.8,5.0,245.0,3.0,1.0,0,0,product_mng,low
0.77,0.57,3.0,189.0,2.0,0.0,0,0,sales,low
0.77,0.65,1.9999999999999998,162.0,4.0,1.0,0,0,support,low
0.8,0.7,4.0,246.0,3.0,0.0,0,1,marketing,medium
0.77,0.87,5.0,266.0,5.0,0.0,1,0,accounting,low
0.72,0.73,5.0,211.0,2.0,0.0,0,0,technical,low
0.08999999999999997,0.85,6.0,297.0,4.0,0.0,1,0,hr,low
0.73,0.61,4.0,260.0,2.0,1.0,0,0,sales,low
0.8,0.87,4.0,209.0,3.0,0.0,0,0,product_mng,low
0.92,0.93,4.0,225.0,2.0,0.0,0,1,RandD,medium
0.97,0.64,3.0,237.0,3.0,0.0,0,0,product_mng,low
0.83,0.86,4.0,139.0,3.0,0.0,0,0,support,low
0.74,0.87,5.0,258.0,5.0,0.0,1,0,accounting,low
0.10999999999999999,0.78,7.0,278.0,4.0,0.0,1,0,sales,low
0.64,0.52,3.0,223.0,3.0,0.0,0,0,sales,low
0.79,0.83,1.9999999999999998,192.0,3.0,0.0,0,0,support,low
0.4,0.56,1.9999999999999998,148.0,3.0,0.0,1,0,support,low
0.39,0.54,1.9999999999999998,127.0,3.0,0.0,1,0,sales,low
0.83,0.64,5.0,272.0,2.0,0.0,0,0,sales,low
0.87,0.87,5.0,207.0,2.0,0.0,0,0,sales,low
0.99,0.56,3.0,193.0,3.0,1.0,0,0,technical,low
0.71,0.76,4.0,148.0,8.0,0.0,0,0,accounting,medium
0.98,0.91,3.0,188.0,4.0,0.0,0,0,accounting,medium
0.73,0.87,5.0,257.0,5.0,0.0,1,0,product_mng,low
0.97,0.58,3.0,200.0,2.0,0.0,0,0,RandD,medium
0.74,0.58,3.0,241.0,3.0,0.0,0,0,support,low
0.6,0.81,1.9999999999999998,214.0,3.0,0.0,0,0,hr,medium
0.75,0.83,4.0,229.0,2.0,0.0,0,0,product_mng,low
0.2,0.97,4.0,237.0,5.0,0.0,0,0,product_mng,medium
0.4,0.53,1.9999999999999998,155.0,3.0,0.0,1,0,product_mng,low
0.99,0.72,3.0,220.0,2.0,1.0,0,0,product_mng,low
0.08999999999999997,0.87,3.0,214.0,2.0,0.0,1,0,support,low
0.82,0.76,3.0,174.0,3.0,0.0,0,0,sales,low
0.82,0.79,4.0,224.0,2.0,0.0,0,0,support,low
0.61,0.67,3.0,188.0,5.0,0.0,0,0,product_mng,medium
0.73,0.54,4.0,167.0,3.0,0.0,0,0,product_mng,low
0.55,0.63,3.0,201.0,2.0,1.0,0,0,support,low
0.93,0.91,1.9999999999999998,238.0,2.0,1.0,0,0,sales,low
0.81,0.74,1.9999999999999998,228.0,3.0,0.0,0,0,management,high
0.82,0.63,3.0,171.0,3.0,0.0,0,0,sales,low
0.68,0.67,4.0,162.0,10.0,0.0,0,0,management,high
0.91,0.98,4.0,242.0,6.0,0.0,1,0,support,low
0.94,0.47,5.0,131.0,6.0,0.0,0,0,technical,medium
0.08999999999999997,0.9,7.0,296.0,4.0,0.0,1,0,technical,low
0.73,0.81,3.0,168.0,2.0,0.0,0,0,technical,low
0.45,0.46,1.9999999999999998,153.0,3.0,0.0,1,0,management,low
0.48,0.67,4.0,220.0,3.0,0.0,0,1,management,high
0.66,0.65,4.0,244.0,2.0,0.0,0,0,product_mng,low
0.45,0.57,1.9999999999999998,143.0,3.0,0.0,1,0,support,low
0.35,0.78,5.0,275.0,4.0,0.0,0,0,marketing,medium
0.12,0.93,6.0,257.0,6.0,1.0,0,0,RandD,medium
0.9,0.8,4.0,240.0,3.0,0.0,0,0,hr,medium
0.22999999999999998,0.5,5.0,100.0,3.0,0.0,0,0,sales,low
0.33,0.51,1.9999999999999998,166.0,3.0,0.0,0,0,support,low
0.57,0.91,3.0,193.0,2.0,0.0,0,0,sales,low
0.57,0.58,3.0,132.0,3.0,0.0,0,0,support,low
0.74,0.75,4.0,169.0,4.0,0.0,0,0,product_mng,medium
0.62,0.69,3.0,261.0,2.0,0.0,0,0,product_mng,low
0.95,0.54,4.0,255.0,2.0,0.0,0,0,sales,low
0.4,0.47,1.9999999999999998,128.0,3.0,0.0,1,0,sales,low
0.7,0.53,3.0,215.0,7.0,1.0,0,0,technical,medium
0.88,0.97,4.0,255.0,5.0,1.0,1,0,product_mng,low
0.73,0.79,4.0,145.0,2.0,1.0,0,0,support,low
0.63,0.9,4.0,245.0,3.0,0.0,0,0,technical,low
0.63,0.68,4.0,191.0,2.0,0.0,0,0,product_mng,low
0.5,0.53,3.0,121.0,4.0,0.0,0,0,support,medium
0.59,0.71,5.0,169.0,2.0,0.0,0,0,sales,low
0.66,0.93,5.0,253.0,5.0,0.0,1,0,product_mng,low
0.89,0.87,5.0,225.0,5.0,0.0,1,0,product_mng,low
0.58,0.91,3.0,124.0,2.0,0.0,0,0,technical,low
0.10999999999999999,0.81,6.0,305.0,4.0,0.0,1,0,sales,low
0.39,0.54,1.9999999999999998,154.0,3.0,0.0,1,0,marketing,low
0.45,0.55,1.9999999999999998,129.0,3.0,0.0,1,0,support,low
0.92,0.93,4.0,225.0,2.0,0.0,0,1,RandD,medium
0.85,0.79,3.0,217.0,2.0,0.0,0,0,technical,low
0.46,0.73,6.0,256.0,4.0,0.0,0,0,product_mng,low
0.38,0.43,3.0,188.0,7.0,0.0,0,0,sales,medium
0.2,0.97,6.0,224.0,5.0,1.0,0,0,support,low
0.49,0.79,5.0,206.0,2.0,0.0,0,0,support,low
0.54,0.61,4.0,118.0,5.0,0.0,0,0,support,medium
0.81,0.92,3.0,251.0,3.0,1.0,0,0,support,low
0.5,0.91,3.0,240.0,3.0,0.0,0,0,sales,low
